CustomerID,recency_days,frequency,monetary,total_quantity,avg_order_value,first_purchase_date,last_purchase_date,primary_country,cluster,segment_clustered
16759,8,3,789.79,609,34.33869565,2011/11/9 09:06,2011/12/2 12:42,United Kingdom,1,Loyal Customers
16761,97,1,316.62,341,35.18,2011/9/4 11:15,2011/9/4 11:15,United Kingdom,2,Hibernating
16762,20,3,1501.38,618,57.74538462,2011/7/18 12:52,2011/11/20 11:43,United Kingdom,1,Loyal Customers
16763,199,1,611.85,319,50.9875,2011/5/25 11:52,2011/5/25 11:52,United Kingdom,2,Hibernating
16764,4,13,2799.25,1259,29.15885417,2011/7/19 17:17,2011/12/6 11:41,United Kingdom,3,Champions
16765,294,1,34,4,34,2011/2/18 15:41,2011/2/18 15:41,United Kingdom,2,Hibernating
16766,273,2,1145.6,536,88.12307692,2011/3/11 13:34,2011/3/11 15:22,United Kingdom,4,Dormant High-Value Customers
16767,31,11,5580.6,4435,76.44657534,2011/1/27 13:38,2011/11/9 09:42,United Kingdom,3,Champions
16768,48,3,478.09,196,14.9403125,2011/3/13 10:25,2011/10/23 10:38,United Kingdom,4,Dormant High-Value Customers
16769,260,1,380.39,83,15.84958333,2011/3/24 13:41,2011/3/24 13:41,United Kingdom,2,Hibernating
16770,58,5,770.1,464,16.38510638,2010/12/2 15:49,2011/10/13 12:21,United Kingdom,4,Dormant High-Value Customers
16771,33,5,2246.81,1489,22.4681,2011/1/5 13:57,2011/11/6 13:28,United Kingdom,1,Loyal Customers
16773,57,1,171.59,171,12.25642857,2011/10/13 14:37,2011/10/13 14:37,United Kingdom,2,Hibernating
16774,68,4,661.52,322,20.04606061,2011/6/14 12:45,2011/10/3 12:41,United Kingdom,4,Dormant High-Value Customers
16775,10,11,1695.66,440,27.79770492,2010/12/7 15:15,2011/11/29 15:22,United Kingdom,1,Loyal Customers
16776,60,1,388.28,262,8.824545455,2011/10/10 13:04,2011/10/10 13:04,United Kingdom,0,Occasional Buyers
16777,80,2,226.35,64,10.28863636,2011/3/27 14:34,2011/9/20 13:41,United Kingdom,2,Hibernating
16778,74,2,245.94,194,18.91846154,2011/3/10 15:21,2011/9/26 13:48,United Kingdom,2,Hibernating
16779,2,22,10629.72,5325,116.8101099,2010/12/8 09:56,2011/12/7 14:54,United Kingdom,3,Champions
16780,100,2,425.19,271,11.18921053,2011/3/25 17:34,2011/8/31 16:09,United Kingdom,2,Hibernating
16781,372,1,311.25,113,25.9375,2010/12/2 14:26,2010/12/2 14:26,United Kingdom,2,Hibernating
16782,10,13,2279.9,712,39.30862069,2010/12/9 11:28,2011/11/29 13:20,United Kingdom,3,Champions
16784,20,1,107.6,24,53.8,2011/11/20 12:20,2011/11/20 12:20,United Kingdom,0,Occasional Buyers
16788,123,2,597.48,311,13.89488372,2011/3/30 13:05,2011/8/8 14:53,United Kingdom,4,Dormant High-Value Customers
16789,8,1,80.8,32,20.2,2011/12/1 15:12,2011/12/1 15:12,United Kingdom,0,Occasional Buyers
16790,4,6,1545.62,898,44.16057143,2011/11/2 11:23,2011/12/6 11:53,United Kingdom,1,Loyal Customers
16791,29,7,1721.78,763,18.51376344,2011/1/11 15:42,2011/11/10 19:12,United Kingdom,1,Loyal Customers
16792,282,2,110.38,44,12.26444444,2011/3/2 14:39,2011/3/2 14:41,United Kingdom,2,Hibernating
16793,57,1,243.84,146,17.41714286,2011/10/13 15:08,2011/10/13 15:08,United Kingdom,0,Occasional Buyers
16794,1,10,1222.71,937,15.47734177,2011/6/12 14:15,2011/12/8 17:54,United Kingdom,1,Loyal Customers
16795,365,1,414.88,239,9.878095238,2010/12/9 14:08,2010/12/9 14:08,United Kingdom,2,Hibernating
16796,89,1,305.62,186,27.78363636,2011/9/11 14:01,2011/9/11 14:01,United Kingdom,2,Hibernating
16800,11,1,1201.49,540,16.68736111,2011/11/28 14:06,2011/11/28 14:06,United Kingdom,0,Occasional Buyers
16801,163,4,1619.73,499,44.9925,2011/3/11 13:56,2011/6/29 15:33,United Kingdom,4,Dormant High-Value Customers
16803,65,1,332.3,245,22.15333333,2011/10/5 14:28,2011/10/5 14:28,United Kingdom,2,Hibernating
16804,23,3,536.99,246,15.79382353,2011/3/14 15:48,2011/11/16 16:43,United Kingdom,0,Occasional Buyers
16805,174,2,460.59,539,10.01282609,2010/12/14 13:35,2011/6/19 11:23,United Kingdom,2,Hibernating
16806,103,4,801.49,378,16.35693878,2011/4/14 19:59,2011/8/28 15:27,United Kingdom,4,Dormant High-Value Customers
16807,143,3,1121.59,778,50.98136364,2011/3/14 09:46,2011/7/20 12:00,United Kingdom,4,Dormant High-Value Customers
16808,99,2,288.42,196,26.22,2011/3/10 19:05,2011/9/1 19:34,United Kingdom,2,Hibernating
16809,23,5,914.69,652,24.72135135,2011/3/22 15:20,2011/11/16 15:45,United Kingdom,1,Loyal Customers
16810,192,1,309.54,114,25.795,2011/5/31 15:32,2011/5/31 15:32,United Kingdom,2,Hibernating
16811,5,2,547.07,477,28.79315789,2011/11/22 17:19,2011/12/5 11:39,United Kingdom,0,Occasional Buyers
16812,361,1,479.35,81,47.935,2010/12/14 12:35,2010/12/14 12:35,United Kingdom,2,Hibernating
16813,8,10,1692.98,1525,18.20408602,2011/5/19 13:28,2011/12/1 14:03,United Kingdom,1,Loyal Customers
16814,14,21,6509.1,2769,63.81470588,2010/12/5 11:45,2011/11/25 13:27,United Kingdom,3,Champions
16816,103,4,417.06,274,20.853,2010/12/16 17:01,2011/8/28 14:16,United Kingdom,4,Dormant High-Value Customers
16817,3,9,1604.75,822,34.88586957,2010/12/6 14:19,2011/12/7 11:03,United Kingdom,1,Loyal Customers
16818,11,11,3349.57,2164,50.75106061,2011/5/18 11:42,2011/11/29 10:41,United Kingdom,3,Champions
16820,96,1,497.61,307,26.19,2011/9/5 12:06,2011/9/5 12:06,United Kingdom,2,Hibernating
16823,227,1,358.38,136,14.3352,2011/4/26 15:00,2011/4/26 15:00,United Kingdom,2,Hibernating
16824,16,2,460.64,236,28.79,2011/6/28 13:36,2011/11/24 12:38,United Kingdom,0,Occasional Buyers
16825,39,2,775.18,566,48.44875,2011/6/7 09:44,2011/11/1 11:51,United Kingdom,4,Dormant High-Value Customers
16826,51,1,341.7,158,28.475,2011/10/19 14:05,2011/10/19 14:05,United Kingdom,0,Occasional Buyers
16828,93,2,128.5,59,21.41666667,2011/8/19 13:24,2011/9/7 15:10,United Kingdom,2,Hibernating
16829,157,1,197.22,99,19.722,2011/7/6 10:48,2011/7/6 10:48,United Kingdom,2,Hibernating
16830,39,1,325.91,264,20.369375,2011/11/1 11:35,2011/11/1 11:35,United Kingdom,0,Occasional Buyers
16832,184,3,199.15,33,22.12777778,2011/5/6 14:12,2011/6/8 15:36,United Kingdom,2,Hibernating
16833,1,4,1106.53,440,46.10541667,2011/1/9 13:02,2011/12/8 14:39,United Kingdom,1,Loyal Customers
16834,228,1,413.46,358,41.346,2011/4/26 09:37,2011/4/26 09:37,United Kingdom,2,Hibernating
16835,128,2,180.85,61,36.17,2010/12/1 17:15,2011/8/3 13:50,United Kingdom,2,Hibernating
16836,40,2,251.87,165,25.187,2011/8/15 12:38,2011/10/31 10:05,United Kingdom,0,Occasional Buyers
16837,31,11,3170.98,1563,59.82981132,2011/4/8 08:48,2011/11/8 14:27,United Kingdom,1,Loyal Customers
16838,197,2,588.85,185,28.04047619,2011/2/24 15:01,2011/5/26 13:13,United Kingdom,4,Dormant High-Value Customers
16839,9,34,16594.35,8975,210.0550633,2010/12/5 11:15,2011/12/1 09:03,United Kingdom,3,Champions
16841,37,6,1869.82,2250,41.55155556,2011/2/25 12:40,2011/11/3 11:51,United Kingdom,1,Loyal Customers
16842,101,3,1264.19,693,54.96478261,2011/2/10 14:51,2011/8/31 10:42,United Kingdom,4,Dormant High-Value Customers
16843,43,16,10196.57,10159,97.11019048,2011/1/16 16:10,2011/10/28 09:06,United Kingdom,3,Champions
16846,50,1,214.32,135,35.72,2011/10/20 13:55,2011/10/20 13:55,United Kingdom,0,Occasional Buyers
16847,43,1,193.44,78,21.49333333,2011/10/27 13:29,2011/10/27 13:29,United Kingdom,0,Occasional Buyers
16848,53,1,281.42,182,25.58363636,2011/10/18 08:42,2011/10/18 08:42,United Kingdom,0,Occasional Buyers
16849,187,1,124.57,33,17.79571429,2011/6/6 09:16,2011/6/6 09:16,United Kingdom,2,Hibernating
16850,334,1,332.41,249,23.74357143,2011/1/10 11:09,2011/1/10 11:09,United Kingdom,2,Hibernating
16851,4,3,342.45,271,26.34230769,2011/10/19 09:48,2011/12/5 13:32,United Kingdom,0,Occasional Buyers
16852,10,2,144.91,56,18.11375,2011/6/16 15:49,2011/11/29 13:22,United Kingdom,0,Occasional Buyers
16855,24,2,328.4,164,25.26153846,2011/10/27 16:31,2011/11/16 12:03,United Kingdom,0,Occasional Buyers
16856,15,1,35.4,12,35.4,2011/11/25 08:59,2011/11/25 08:59,United Kingdom,0,Occasional Buyers
16858,369,1,375.69,91,41.74333333,2010/12/6 09:52,2010/12/6 09:52,United Kingdom,2,Hibernating
16859,145,2,747.81,827,29.9124,2011/3/23 13:39,2011/7/18 12:19,United Kingdom,4,Dormant High-Value Customers
16861,60,2,173.76,140,43.44,2011/7/4 15:38,2011/10/11 09:05,United Kingdom,0,Occasional Buyers
16863,31,2,502.8,409,29.57647059,2010/12/8 08:58,2011/11/8 15:26,United Kingdom,0,Occasional Buyers
16866,141,3,207.74,60,23.08222222,2011/7/1 12:34,2011/7/22 10:06,United Kingdom,2,Hibernating
16869,23,4,825.42,585,11.30712329,2011/6/17 13:01,2011/11/17 12:02,United Kingdom,1,Loyal Customers
16871,22,6,2812.34,1253,53.06301887,2011/3/14 10:31,2011/11/17 19:27,United Kingdom,1,Loyal Customers
16872,77,3,680.02,600,97.14571429,2011/6/8 14:32,2011/9/23 16:05,United Kingdom,4,Dormant High-Value Customers
16873,5,6,7123.62,3840,86.87341463,2010/12/10 15:45,2011/12/5 12:05,United Kingdom,1,Loyal Customers
16875,67,5,2095.53,1069,49.89357143,2011/1/4 10:37,2011/10/3 13:39,United Kingdom,4,Dormant High-Value Customers
16877,12,6,853.72,463,12.55470588,2011/5/15 16:13,2011/11/27 13:47,United Kingdom,1,Loyal Customers
16878,84,1,13.3,12,4.433333333,2011/9/16 17:39,2011/9/16 17:39,United Kingdom,2,Hibernating
16880,31,7,1519.08,753,18.52536585,2011/6/3 16:45,2011/11/9 11:33,United Kingdom,1,Loyal Customers
16881,67,1,432,600,432,2011/10/4 10:33,2011/10/4 10:33,United Kingdom,0,Occasional Buyers
16882,67,3,705.12,424,29.38,2011/1/26 17:43,2011/10/4 10:42,United Kingdom,4,Dormant High-Value Customers
16883,187,2,276.73,104,11.0692,2010/12/3 10:33,2011/6/5 12:51,United Kingdom,2,Hibernating
16884,38,2,429.84,320,25.28470588,2011/11/2 10:16,2011/11/2 11:52,United Kingdom,0,Occasional Buyers
16885,15,3,471.51,184,10.03212766,2010/12/17 17:23,2011/11/24 13:40,United Kingdom,0,Occasional Buyers
16887,35,1,194.88,157,8.473043478,2011/11/4 14:07,2011/11/4 14:07,United Kingdom,0,Occasional Buyers
16889,195,3,1578.67,925,27.21844828,2011/1/7 10:47,2011/5/29 11:05,United Kingdom,4,Dormant High-Value Customers
16891,2,5,809.7,283,13.96034483,2010/12/3 11:35,2011/12/8 11:15,United Kingdom,1,Loyal Customers
16892,1,5,525.54,239,10.72530612,2011/6/9 11:35,2011/12/8 13:18,United Kingdom,1,Loyal Customers
16893,367,1,145.93,62,6.633181818,2010/12/8 12:06,2010/12/8 12:06,United Kingdom,2,Hibernating
16895,65,1,219.14,102,6.261142857,2011/10/6 12:15,2011/10/6 12:15,United Kingdom,2,Hibernating
16897,299,2,289.78,73,16.09888889,2011/1/30 11:52,2011/2/13 15:02,United Kingdom,2,Hibernating
16898,26,3,508.81,419,8.076349206,2010/12/6 12:23,2011/11/13 15:44,United Kingdom,0,Occasional Buyers
16899,8,6,1281.56,522,20.34222222,2010/12/14 13:11,2011/12/2 12:03,United Kingdom,1,Loyal Customers
16900,17,3,887.11,833,23.345,2011/10/7 13:17,2011/11/23 10:32,United Kingdom,1,Loyal Customers
16902,116,1,1706.88,629,63.21777778,2011/8/15 14:17,2011/8/15 14:17,United Kingdom,4,Dormant High-Value Customers
16903,29,1,373.24,262,8.886666667,2011/11/10 15:32,2011/11/10 15:32,United Kingdom,0,Occasional Buyers
16904,4,16,3754.27,2034,27.80940741,2010/12/7 13:29,2011/12/5 13:10,United Kingdom,3,Champions
16905,5,7,3102.43,1408,29.83105769,2010/12/3 10:43,2011/12/4 14:01,United Kingdom,1,Loyal Customers
16906,82,4,579.77,281,12.60369565,2011/4/5 12:30,2011/9/19 11:49,United Kingdom,4,Dormant High-Value Customers
16907,29,5,981.65,298,17.84818182,2010/12/9 16:52,2011/11/10 18:04,United Kingdom,1,Loyal Customers
16909,72,1,379.14,436,42.12666667,2011/9/28 16:45,2011/9/28 16:45,United Kingdom,2,Hibernating
16910,4,8,1510.06,886,17.55883721,2011/9/9 14:14,2011/12/5 12:51,United Kingdom,1,Loyal Customers
16912,29,11,2575.38,1029,58.53136364,2011/1/20 15:42,2011/11/11 12:18,United Kingdom,1,Loyal Customers
16913,290,1,113.44,82,18.90666667,2011/2/22 12:56,2011/2/22 12:56,United Kingdom,2,Hibernating
16914,36,1,208.46,121,10.97157895,2011/11/3 15:27,2011/11/3 15:27,United Kingdom,0,Occasional Buyers
16915,9,6,621.68,132,18.28470588,2011/3/1 09:52,2011/11/30 16:39,United Kingdom,1,Loyal Customers
16916,24,2,576.26,440,9.935517241,2010/12/2 13:14,2011/11/16 12:08,United Kingdom,0,Occasional Buyers
16917,277,1,391.52,232,65.25333333,2011/3/8 11:55,2011/3/8 11:55,United Kingdom,2,Hibernating
16918,50,6,1068.82,721,16.19424242,2011/1/26 17:37,2011/10/21 12:50,United Kingdom,4,Dormant High-Value Customers
16919,156,11,2596.45,1413,30.19127907,2010/12/6 12:52,2011/7/6 13:35,United Kingdom,4,Dormant High-Value Customers
16921,61,1,169.79,171,4.353589744,2011/10/9 16:22,2011/10/9 16:22,United Kingdom,2,Hibernating
16923,12,19,7247.61,3417,45.58245283,2010/12/12 11:06,2011/11/27 13:00,United Kingdom,3,Champions
16924,21,3,846.75,493,20.16071429,2011/9/16 12:54,2011/11/18 12:53,United Kingdom,1,Loyal Customers
16926,371,1,230.25,35,28.78125,2010/12/3 13:42,2010/12/3 13:42,United Kingdom,2,Hibernating
16927,116,3,543.05,993,108.61,2010/12/13 11:57,2011/8/16 11:10,United Kingdom,4,Dormant High-Value Customers
16928,80,17,2847.6,2114,43.80923077,2010/12/1 15:21,2011/9/20 15:10,United Kingdom,3,Champions
16929,4,7,1295.39,929,49.82269231,2011/7/7 12:39,2011/12/6 08:37,United Kingdom,1,Loyal Customers
16930,26,3,380.55,341,11.19264706,2011/10/2 14:25,2011/11/13 16:13,United Kingdom,0,Occasional Buyers
16931,5,21,4604.22,3158,34.10533333,2010/12/5 11:40,2011/12/4 13:15,United Kingdom,3,Champions
16932,53,1,161.94,87,5.997777778,2011/10/17 14:12,2011/10/17 14:12,United Kingdom,0,Occasional Buyers
16933,1,2,563.23,288,16.09228571,2011/4/14 13:33,2011/12/8 12:54,United Kingdom,0,Occasional Buyers
16934,55,2,950.93,399,21.61204545,2011/10/16 12:25,2011/10/16 12:40,United Kingdom,4,Dormant High-Value Customers
16936,26,1,262.68,173,9.057931034,2011/11/14 11:04,2011/11/14 11:04,United Kingdom,0,Occasional Buyers
16938,9,4,2736.38,2540,31.81837209,2011/2/4 09:34,2011/12/1 10:20,United Kingdom,1,Loyal Customers
16940,52,3,3049.88,2169,30.19683168,2011/2/23 12:27,2011/10/18 13:15,United Kingdom,4,Dormant High-Value Customers
16942,13,9,1920.59,811,23.71098765,2011/4/26 11:59,2011/11/27 12:40,United Kingdom,1,Loyal Customers
16943,212,3,816.73,145,38.89190476,2011/1/25 14:00,2011/5/12 11:57,United Kingdom,4,Dormant High-Value Customers
16945,22,19,4345.5,2725,96.56666667,2010/12/16 17:49,2011/11/18 11:39,United Kingdom,3,Champions
16947,236,1,406.48,312,36.95272727,2011/4/18 09:38,2011/4/18 09:38,United Kingdom,2,Hibernating
16948,139,3,435.02,1614,36.25166667,2011/1/18 10:58,2011/7/24 12:46,United Kingdom,4,Dormant High-Value Customers
16949,4,6,1286.27,791,36.75057143,2011/1/27 12:11,2011/12/6 11:07,United Kingdom,1,Loyal Customers
16950,57,3,1178.56,644,32.73777778,2010/12/7 15:20,2011/10/14 09:06,United Kingdom,4,Dormant High-Value Customers
16951,135,3,1277.75,1318,51.11,2011/2/8 14:58,2011/7/28 12:05,United Kingdom,4,Dormant High-Value Customers
16952,109,2,167.61,92,12.89307692,2011/8/22 12:58,2011/8/22 13:03,United Kingdom,2,Hibernating
16953,30,1,20.8,10,20.8,2011/11/9 15:54,2011/11/9 15:54,United Kingdom,0,Occasional Buyers
16954,1,9,2085.08,1054,71.89931034,2010/12/15 10:41,2011/12/9 09:46,United Kingdom,1,Loyal Customers
16955,185,4,518.67,266,32.416875,2010/12/1 13:31,2011/6/8 10:36,United Kingdom,4,Dormant High-Value Customers
16956,18,1,308.74,114,23.74923077,2011/11/22 08:56,2011/11/22 08:56,United Kingdom,0,Occasional Buyers
16957,239,2,416.64,172,34.72,2011/3/3 09:25,2011/4/14 13:56,United Kingdom,2,Hibernating
16959,87,1,117.35,49,19.55833333,2011/9/13 15:03,2011/9/13 15:03,United Kingdom,2,Hibernating
16960,39,3,507.05,304,10.78829787,2011/4/1 11:54,2011/11/1 11:35,United Kingdom,4,Dormant High-Value Customers
16961,116,1,234.17,125,26.01888889,2011/8/15 13:46,2011/8/15 13:46,United Kingdom,2,Hibernating
16963,187,1,110.55,35,27.6375,2011/6/5 13:48,2011/6/5 13:48,United Kingdom,2,Hibernating
16965,227,1,201.19,291,11.17722222,2011/4/27 12:08,2011/4/27 12:08,United Kingdom,2,Hibernating
16966,8,7,2154.97,1981,102.617619,2011/4/13 14:17,2011/12/1 13:40,United Kingdom,1,Loyal Customers
16967,189,1,319.02,333,45.57428571,2011/6/3 14:24,2011/6/3 14:24,United Kingdom,2,Hibernating
16968,4,2,439.43,326,19.97409091,2011/8/24 10:51,2011/12/5 15:02,United Kingdom,0,Occasional Buyers
16969,39,3,650.41,816,28.27869565,2011/6/1 12:10,2011/10/31 13:12,United Kingdom,4,Dormant High-Value Customers
16971,38,1,357.21,72,12.31758621,2011/11/1 15:06,2011/11/1 15:06,United Kingdom,0,Occasional Buyers
16976,267,1,251.52,88,125.76,2011/3/17 16:33,2011/3/17 16:33,United Kingdom,2,Hibernating
16978,78,1,344.33,166,13.24346154,2011/9/23 12:50,2011/9/23 12:50,United Kingdom,2,Hibernating
16979,4,6,1852,865,36.31372549,2011/2/15 09:20,2011/12/6 12:21,United Kingdom,1,Loyal Customers
16980,255,2,1078.96,788,22.47833333,2011/2/21 12:58,2011/3/29 16:36,United Kingdom,4,Dormant High-Value Customers
16982,61,1,384.06,182,27.43285714,2011/10/10 12:28,2011/10/10 12:28,United Kingdom,0,Occasional Buyers
16983,13,7,1931.25,1379,24.44620253,2010/12/5 12:34,2011/11/27 12:10,United Kingdom,1,Loyal Customers
16984,88,2,4481.35,2423,32.00964286,2011/8/1 17:37,2011/9/12 13:43,United Kingdom,4,Dormant High-Value Customers
16985,17,10,5464.12,1832,147.6789189,2010/12/16 10:38,2011/11/22 13:33,United Kingdom,3,Champions
16986,30,2,1873.2,1040,624.4,2011/11/9 15:52,2011/11/10 11:55,United Kingdom,4,Dormant High-Value Customers
16987,3,7,1625.05,402,28.50964912,2011/5/18 15:55,2011/12/6 17:26,United Kingdom,1,Loyal Customers
16988,5,1,126.12,43,18.01714286,2011/12/4 16:02,2011/12/4 16:02,United Kingdom,0,Occasional Buyers
16989,7,6,1133.25,1233,125.9166667,2011/7/12 09:11,2011/12/2 16:39,United Kingdom,1,Loyal Customers
16990,219,1,179,100,179,2011/5/5 08:30,2011/5/5 08:30,United Kingdom,2,Hibernating
16992,11,5,1614.31,860,44.84194444,2011/2/28 10:37,2011/11/29 11:50,United Kingdom,1,Loyal Customers
16996,30,6,1456.96,544,80.94222222,2010/12/21 13:22,2011/11/9 16:43,United Kingdom,1,Loyal Customers
16997,288,3,702,360,140.4,2011/1/18 11:51,2011/2/24 17:28,United Kingdom,4,Dormant High-Value Customers
16998,150,4,295,76,73.75,2011/2/8 15:42,2011/7/13 09:44,United Kingdom,4,Dormant High-Value Customers
16999,23,2,484.82,294,34.63,2011/9/26 15:43,2011/11/16 13:53,United Kingdom,0,Occasional Buyers
17001,1,11,3989.57,2164,99.73925,2010/12/16 09:35,2011/12/9 09:38,United Kingdom,3,Champions
17002,86,3,1493.73,679,51.50793103,2011/2/22 11:46,2011/9/15 12:40,United Kingdom,4,Dormant High-Value Customers
17004,46,2,1412.94,819,58.8725,2011/9/8 12:16,2011/10/24 14:25,United Kingdom,4,Dormant High-Value Customers
17006,5,4,781.78,272,22.99352941,2011/9/25 12:15,2011/12/5 12:09,United Kingdom,1,Loyal Customers
17007,51,6,889.93,597,26.96757576,2010/12/17 13:57,2011/10/20 10:47,United Kingdom,4,Dormant High-Value Customers
17010,18,1,195.36,118,21.70666667,2011/11/21 14:49,2011/11/21 14:49,United Kingdom,0,Occasional Buyers
17011,30,1,270.9,186,27.09,2011/11/9 13:30,2011/11/9 13:30,United Kingdom,0,Occasional Buyers
17014,8,3,586.33,245,13.02955556,2011/10/4 11:36,2011/12/1 14:09,United Kingdom,0,Occasional Buyers
17015,29,3,1842.56,1981,25.24054795,2011/6/7 13:19,2011/11/11 10:45,United Kingdom,1,Loyal Customers
17017,3,20,8694.26,6673,138.004127,2010/12/2 10:17,2011/12/7 09:32,United Kingdom,3,Champions
17018,41,2,920.1,176,131.4428571,2011/1/18 08:46,2011/10/30 11:42,United Kingdom,4,Dormant High-Value Customers
17019,11,4,1272.61,827,15.907625,2010/12/6 12:55,2011/11/28 13:06,United Kingdom,1,Loyal Customers
17022,31,1,71,108,14.2,2011/11/8 17:09,2011/11/8 17:09,United Kingdom,0,Occasional Buyers
17024,45,3,95.85,69,31.95,2011/7/5 09:31,2011/10/25 13:47,United Kingdom,0,Occasional Buyers
17025,61,3,357.77,235,44.72125,2010/12/1 15:45,2011/10/10 09:06,United Kingdom,4,Dormant High-Value Customers
17026,185,2,154.83,97,51.61,2010/12/5 12:47,2011/6/7 14:28,United Kingdom,2,Hibernating
17027,79,6,890.29,421,16.79792453,2011/1/26 14:19,2011/9/22 12:24,United Kingdom,4,Dormant High-Value Customers
17029,111,2,716,400,716,2011/4/17 10:57,2011/8/21 11:06,United Kingdom,4,Dormant High-Value Customers
17030,64,1,146.87,146,14.687,2011/10/7 08:49,2011/10/7 08:49,United Kingdom,2,Hibernating
17031,12,2,380.35,235,63.39166667,2011/7/8 09:38,2011/11/28 10:23,United Kingdom,0,Occasional Buyers
17033,86,3,1030.14,750,51.507,2010/12/15 13:21,2011/9/14 14:34,United Kingdom,4,Dormant High-Value Customers
17034,16,3,745.52,410,35.50095238,2011/2/25 10:10,2011/11/23 15:14,United Kingdom,0,Occasional Buyers
17035,246,2,433.53,229,27.095625,2011/2/1 12:27,2011/4/8 11:23,United Kingdom,2,Hibernating
17037,88,1,1267.32,656,36.20914286,2011/9/13 12:49,2011/9/13 12:49,United Kingdom,4,Dormant High-Value Customers
17038,30,1,112.4,28,12.48888889,2011/11/9 13:50,2011/11/9 13:50,United Kingdom,0,Occasional Buyers
17040,138,1,449.73,181,37.4775,2011/7/25 10:19,2011/7/25 10:19,United Kingdom,2,Hibernating
17041,27,3,1081.57,951,29.23162162,2010/12/14 11:43,2011/11/13 11:21,United Kingdom,4,Dormant High-Value Customers
17042,3,5,1044.38,994,21.31387755,2011/4/6 14:53,2011/12/7 12:26,United Kingdom,1,Loyal Customers
17043,32,4,1735.18,998,34.02313725,2011/3/18 14:53,2011/11/7 15:33,United Kingdom,1,Loyal Customers
17044,25,1,948.48,504,158.08,2011/11/14 14:28,2011/11/14 14:28,United Kingdom,0,Occasional Buyers
17045,113,3,339.44,106,18.85777778,2011/4/6 12:08,2011/8/18 17:09,United Kingdom,4,Dormant High-Value Customers
17046,157,1,642.02,510,49.38615385,2011/7/5 14:24,2011/7/5 14:24,United Kingdom,2,Hibernating
17047,85,3,1100.9,533,37.96206897,2011/5/18 16:50,2011/9/15 13:27,United Kingdom,4,Dormant High-Value Customers
17048,118,3,925.35,485,33.04821429,2011/1/12 16:51,2011/8/14 11:49,United Kingdom,4,Dormant High-Value Customers
17049,3,9,5659.98,2676,69.02414634,2011/3/9 08:33,2011/12/7 10:48,United Kingdom,3,Champions
17050,96,6,3228.84,1614,30.17607477,2011/2/13 12:41,2011/9/4 13:48,United Kingdom,4,Dormant High-Value Customers
17051,194,1,247.14,184,10.2975,2011/5/29 14:13,2011/5/29 14:13,United Kingdom,2,Hibernating
17052,28,1,413.75,261,8.803191489,2011/11/11 14:50,2011/11/11 14:50,United Kingdom,0,Occasional Buyers
17053,131,1,498.48,122,45.31636364,2011/8/1 10:23,2011/8/1 10:23,United Kingdom,2,Hibernating
17054,28,5,1356.33,804,41.10090909,2011/4/8 13:14,2011/11/11 12:56,United Kingdom,1,Loyal Customers
17058,82,3,1179.89,592,42.13892857,2011/4/14 09:18,2011/9/19 10:13,United Kingdom,4,Dormant High-Value Customers
17059,30,5,3095.04,1855,26.22915254,2010/12/5 12:35,2011/11/10 12:27,United Kingdom,1,Loyal Customers
17060,266,1,234.24,216,58.56,2011/3/18 13:27,2011/3/18 13:27,United Kingdom,2,Hibernating
17061,74,11,5232.23,1526,118.9143182,2011/4/21 13:29,2011/9/27 11:24,United Kingdom,1,Loyal Customers
17062,314,4,538.37,430,13.13097561,2010/12/5 11:59,2011/1/30 11:01,United Kingdom,4,Dormant High-Value Customers
17063,21,7,1461.14,770,48.70466667,2011/2/23 13:44,2011/11/18 16:19,United Kingdom,1,Loyal Customers
17064,59,3,859.35,318,22.61447368,2011/1/16 16:10,2011/10/12 10:18,United Kingdom,4,Dormant High-Value Customers
17068,12,21,4552.14,2164,71.1271875,2010/12/6 13:58,2011/11/27 13:14,United Kingdom,3,Champions
17069,28,9,2709.7,1506,60.21555556,2010/12/1 16:49,2011/11/11 17:13,United Kingdom,1,Loyal Customers
17070,114,1,312.14,133,9.754375,2011/8/17 17:01,2011/8/17 17:01,United Kingdom,2,Hibernating
17071,28,9,2429.03,1197,38.55603175,2011/2/3 08:18,2011/11/11 16:31,United Kingdom,1,Loyal Customers
17073,18,4,1446.09,759,19.80945205,2011/8/22 14:37,2011/11/22 11:47,United Kingdom,1,Loyal Customers
17075,18,4,834.12,292,16.6824,2011/1/26 13:20,2011/11/22 11:58,United Kingdom,1,Loyal Customers
17076,36,3,841.08,295,46.72666667,2010/12/10 10:08,2011/11/3 17:53,United Kingdom,4,Dormant High-Value Customers
17078,36,2,378.2,788,18.00952381,2011/11/3 18:49,2011/11/3 19:17,United Kingdom,0,Occasional Buyers
17079,78,1,118.8,24,118.8,2011/9/22 15:34,2011/9/22 15:34,United Kingdom,2,Hibernating
17080,22,2,287.62,166,41.08857143,2011/3/15 12:05,2011/11/17 12:59,United Kingdom,0,Occasional Buyers
17081,25,2,290.16,78,10.36285714,2011/10/24 13:08,2011/11/14 12:56,United Kingdom,0,Occasional Buyers
17082,33,2,2003.85,1049,47.71071429,2011/1/25 14:36,2011/11/6 15:17,United Kingdom,4,Dormant High-Value Customers
17083,109,3,1405.78,772,50.20642857,2011/2/9 11:38,2011/8/22 15:43,United Kingdom,4,Dormant High-Value Customers
